"bacteria","phage","correlation"
"Alistipes sp. i18-0019-D1","OTU_151",0.59336610396393
"Lactobacillus johnsonii","OTU_151",-0.59336610396393
"uncultured Alistipes sp.","OTU_154",0.59336610396393
"Clostridium sp. MD294","OTU_154",-0.59336610396393
"Alistipes onderdonkii","OTU_154",0.59336610396393
"Alistipes shahii","OTU_154",0.59336610396393
"Alistipes senegalensis","OTU_154",0.59336610396393
"Alistipes dispar","OTU_154",0.59336610396393
"Alistipes communis","OTU_154",0.59336610396393
"Alistipes megaguti","OTU_154",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_154",0.59336610396393
"Lactobacillus johnsonii","OTU_154",-0.59336610396393
"uncultured Alistipes sp.","OTU_155",0.59336610396393
"Clostridium sp. MD294","OTU_155",-0.59336610396393
"Alistipes onderdonkii","OTU_155",0.59336610396393
"Alistipes shahii","OTU_155",0.59336610396393
"Alistipes senegalensis","OTU_155",0.59336610396393
"Alistipes dispar","OTU_155",0.59336610396393
"Alistipes communis","OTU_155",0.59336610396393
"Alistipes megaguti","OTU_155",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_155",0.59336610396393
"Lactobacillus johnsonii","OTU_155",-0.59336610396393
"uncultured Alistipes sp.","OTU_159",0.59336610396393
"Clostridium sp. MD294","OTU_159",-0.59336610396393
"Alistipes onderdonkii","OTU_159",0.59336610396393
"Alistipes shahii","OTU_159",0.59336610396393
"Alistipes senegalensis","OTU_159",0.59336610396393
"Alistipes dispar","OTU_159",0.59336610396393
"Alistipes communis","OTU_159",0.59336610396393
"Alistipes megaguti","OTU_159",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_159",0.59336610396393
"Lactobacillus johnsonii","OTU_159",-0.59336610396393
"Staphylococcus aureus","OTU_182",-0.59336610396393
"Enterocloster clostridioformis","OTU_193",0.59336610396393
"Emergencia sp. JLR.KK010","OTU_193",0.59336610396393
"Claveliimonas bilis","OTU_193",0.59336610396393
"Vescimonas coprocola","OTU_193",0.59336610396393
"Dorea longicatena","OTU_193",0.59336610396393
"Klebsiella pneumoniae","OTU_198",-0.59336610396393
"Ligilactobacillus murinus","OTU_198",-0.59336610396393
"Klebsiella pneumoniae","OTU_199",-0.59336610396393
"Ligilactobacillus murinus","OTU_199",-0.59336610396393
"Klebsiella pneumoniae","OTU_210",-0.59336610396393
"Ligilactobacillus murinus","OTU_210",-0.59336610396393
"uncultured Alistipes sp.","OTU_222",0.59336610396393
"Clostridium sp. MD294","OTU_222",-0.59336610396393
"Alistipes onderdonkii","OTU_222",0.59336610396393
"Alistipes shahii","OTU_222",0.59336610396393
"Alistipes senegalensis","OTU_222",0.59336610396393
"Alistipes dispar","OTU_222",0.59336610396393
"Alistipes communis","OTU_222",0.59336610396393
"Alistipes megaguti","OTU_222",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_222",0.59336610396393
"Lactobacillus johnsonii","OTU_222",-0.59336610396393
"Enterocloster clostridioformis","OTU_226",0.59336610396393
"Emergencia sp. JLR.KK010","OTU_226",0.59336610396393
"Claveliimonas bilis","OTU_226",0.59336610396393
"Vescimonas coprocola","OTU_226",0.59336610396393
"Dorea longicatena","OTU_226",0.59336610396393
"uncultured Alistipes sp.","OTU_242",0.59336610396393
"Clostridium sp. MD294","OTU_242",-0.59336610396393
"Alistipes onderdonkii","OTU_242",0.59336610396393
"Alistipes shahii","OTU_242",0.59336610396393
"Alistipes senegalensis","OTU_242",0.59336610396393
"Alistipes dispar","OTU_242",0.59336610396393
"Alistipes communis","OTU_242",0.59336610396393
"Alistipes megaguti","OTU_242",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_242",0.59336610396393
"Lactobacillus johnsonii","OTU_242",-0.59336610396393
"Klebsiella pneumoniae","OTU_245",-0.59336610396393
"Ligilactobacillus murinus","OTU_245",-0.59336610396393
"Sellimonas intestinalis","OTU_268",0.59336610396393
"Anaerobutyricum hallii","OTU_268",0.59336610396393
"Klebsiella pneumoniae","OTU_272",-0.59336610396393
"Ligilactobacillus murinus","OTU_272",-0.59336610396393
"uncultured Alistipes sp.","OTU_278",0.59336610396393
"Clostridium sp. MD294","OTU_278",-0.59336610396393
"Alistipes onderdonkii","OTU_278",0.59336610396393
"Alistipes shahii","OTU_278",0.59336610396393
"Alistipes senegalensis","OTU_278",0.59336610396393
"Alistipes dispar","OTU_278",0.59336610396393
"Alistipes communis","OTU_278",0.59336610396393
"Alistipes megaguti","OTU_278",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_278",0.59336610396393
"Lactobacillus johnsonii","OTU_278",-0.59336610396393
"Muribaculum gordoncarteri","OTU_315",-0.59336610396393
"Acutalibacter muris","OTU_315",0.59336610396393
"Blautia producta","OTU_315",0.59336610396393
"Ihubacter sp. rT4E-8","OTU_315",0.59336610396393
"Simiaoa sunii","OTU_315",0.59336610396393
"Enterocloster lavalensis","OTU_315",0.59336610396393
"Lawsonibacter asaccharolyticus","OTU_315",0.59336610396393
"[Ruminococcus] torques","OTU_315",0.59336610396393
"Enterococcus faecium","OTU_315",0.59336610396393
"Flintibacter sp. KGMB00164","OTU_315",0.59336610396393
"Blautia obeum","OTU_315",0.59336610396393
"Kineothrix sp. MB12-C1","OTU_315",0.59336610396393
"Dorea formicigenerans","OTU_315",0.59336610396393
"Klebsiella pneumoniae","OTU_323",-0.59336610396393
"Ligilactobacillus murinus","OTU_323",-0.59336610396393
"Muribaculum intestinale","OTU_356",-0.59336610396393
"Klebsiella pneumoniae","OTU_372",-0.59336610396393
"Ligilactobacillus murinus","OTU_372",-0.59336610396393
"uncultured Alistipes sp.","OTU_378",0.59336610396393
"Clostridium sp. MD294","OTU_378",-0.59336610396393
"Alistipes onderdonkii","OTU_378",0.59336610396393
"Alistipes shahii","OTU_378",0.59336610396393
"Alistipes senegalensis","OTU_378",0.59336610396393
"Alistipes dispar","OTU_378",0.59336610396393
"Alistipes communis","OTU_378",0.59336610396393
"Alistipes megaguti","OTU_378",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_378",0.59336610396393
"Lactobacillus johnsonii","OTU_378",-0.59336610396393
"Bacteroides faecium","OTU_394",0.59336610396393
"Microbacterium proteolyticum","OTU_394",-0.59336610396393
"Halomonas sp. N3-2A","OTU_414",-0.59336610396393
"Mus musculus mobilized endogenous polytropic provirus","OTU_414",-0.59336610396393
"Exiguobacterium sp. N4-1P","OTU_414",-0.59336610396393
"Parabacteroides goldsteinii","OTU_414",0.59336610396393
"Escherichia coli","OTU_414",-0.59336610396393
"Staphylococcus aureus","OTU_441",-0.59336610396393
"Staphylococcus aureus","OTU_443",-0.59336610396393
"Bacteroides humanifaecis","OTU_454",-0.59336610396393
"uncultured Alistipes sp.","OTU_455",0.59336610396393
"Clostridium sp. MD294","OTU_455",-0.59336610396393
"Alistipes onderdonkii","OTU_455",0.59336610396393
"Alistipes shahii","OTU_455",0.59336610396393
"Alistipes senegalensis","OTU_455",0.59336610396393
"Alistipes dispar","OTU_455",0.59336610396393
"Alistipes communis","OTU_455",0.59336610396393
"Alistipes megaguti","OTU_455",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_455",0.59336610396393
"Lactobacillus johnsonii","OTU_455",-0.59336610396393
"uncultured Alistipes sp.","OTU_456",0.59336610396393
"Clostridium sp. MD294","OTU_456",-0.59336610396393
"Alistipes onderdonkii","OTU_456",0.59336610396393
"Alistipes shahii","OTU_456",0.59336610396393
"Alistipes senegalensis","OTU_456",0.59336610396393
"Alistipes dispar","OTU_456",0.59336610396393
"Alistipes communis","OTU_456",0.59336610396393
"Alistipes megaguti","OTU_456",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_456",0.59336610396393
"Lactobacillus johnsonii","OTU_456",-0.59336610396393
"Duncaniella dubosii","OTU_472",-0.59336610396393
"Paramuribaculum intestinale","OTU_472",-0.59336610396393
"[Clostridium] scindens","OTU_472",0.59336610396393
"Enterococcus faecalis","OTU_472",0.59336610396393
"Eisenbergiella porci","OTU_472",0.59336610396393
"Bacteroides xylanisolvens","OTU_472",-0.59336610396393
"Pusillibacter faecalis","OTU_472",0.59336610396393
"Parabacteroides goldsteinii","OTU_472",-0.59336610396393
"Lactonifactor longoviformis","OTU_472",0.59336610396393
"Sodaliphilus pleomorphus","OTU_472",-0.59336610396393
"Sporofaciens musculi","OTU_472",0.59336610396393
"Anaerostipes sp. PC18","OTU_472",0.59336610396393
"Anaerotruncus colihominis","OTU_472",0.59336610396393
"Sellimonas intestinalis","OTU_483",0.59336610396393
"Anaerobutyricum hallii","OTU_483",0.59336610396393
"Staphylococcus aureus","OTU_504",-0.59336610396393
"Sellimonas intestinalis","OTU_516",0.59336610396393
"Anaerobutyricum hallii","OTU_516",0.59336610396393
"uncultured Alistipes sp.","OTU_528",0.59336610396393
"Clostridium sp. MD294","OTU_528",-0.59336610396393
"Alistipes onderdonkii","OTU_528",0.59336610396393
"Alistipes shahii","OTU_528",0.59336610396393
"Alistipes senegalensis","OTU_528",0.59336610396393
"Alistipes dispar","OTU_528",0.59336610396393
"Alistipes communis","OTU_528",0.59336610396393
"Alistipes megaguti","OTU_528",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_528",0.59336610396393
"Lactobacillus johnsonii","OTU_528",-0.59336610396393
"uncultured Alistipes sp.","OTU_541",0.59336610396393
"Clostridium sp. MD294","OTU_541",-0.59336610396393
"Alistipes onderdonkii","OTU_541",0.59336610396393
"Alistipes shahii","OTU_541",0.59336610396393
"Alistipes senegalensis","OTU_541",0.59336610396393
"Alistipes dispar","OTU_541",0.59336610396393
"Alistipes communis","OTU_541",0.59336610396393
"Alistipes megaguti","OTU_541",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_541",0.59336610396393
"Lactobacillus johnsonii","OTU_541",-0.59336610396393
"Clostridioides difficile","OTU_560",0.59336610396393
"Duncaniella sp. B8","OTU_596",-0.59336610396393
"Enterocloster bolteae","OTU_596",0.59336610396393
"Bacteroides caecimuris","OTU_596",-0.59336610396393
"Clostridium sp. 10cd*","OTU_596",0.59336610396393
"Mediterraneibacter gnavus","OTU_596",0.59336610396393
"Flavonifractor plautii","OTU_596",0.59336610396393
"Bacteroides faecium","OTU_596",-0.59336610396393
"Faecalibaculum rodentium","OTU_596",-0.59336610396393
"[Clostridium] innocuum","OTU_596",0.59336610396393
"Hungatella hathewayi","OTU_596",0.59336610396393
"Faecalibacterium prausnitzii","OTU_596",0.59336610396393
"Roseburia intestinalis","OTU_596",0.59336610396393
"Blautia pseudococcoides","OTU_596",0.59336610396393
"Marvinbryantia formatexigens","OTU_596",0.59336610396393
"Roseburia hominis","OTU_596",0.59336610396393
"Dysosmobacter welbionis","OTU_596",0.59336610396393
"Oscillibacter hominis","OTU_596",0.59336610396393
"Pseudoflavonifractor gallinarum","OTU_596",0.59336610396393
"Roseburia faecis","OTU_596",0.59336610396393
"Bacteroides caccae","OTU_596",-0.59336610396393
"Agathobacter rectalis","OTU_596",0.59336610396393
"Blautia wexlerae","OTU_596",0.59336610396393
"Sellimonas catena","OTU_596",0.59336610396393
"Intestinimonas butyriciproducens","OTU_596",0.59336610396393
"Oscillibacter sp. PEA192","OTU_596",0.59336610396393
"Bacteroides thetaiotaomicron","OTU_596",-0.59336610396393
"Bacteroides ovatus","OTU_596",-0.59336610396393
"Clostridium sp. M62/1","OTU_596",0.59336610396393
"Wansuia hejianensis","OTU_596",0.59336610396393
"Vescimonas fastidiosa","OTU_596",0.59336610396393
"Blautia parvula","OTU_596",0.59336610396393
"Klebsiella pneumoniae","OTU_604",-0.59336610396393
"Ligilactobacillus murinus","OTU_604",-0.59336610396393
"Clostridium sp. MD294","OTU_617",0.59336610396393
"Klebsiella pneumoniae","OTU_623",-0.59336610396393
"Ligilactobacillus murinus","OTU_623",-0.59336610396393
"Klebsiella pneumoniae","OTU_629",-0.59336610396393
"Ligilactobacillus murinus","OTU_629",-0.59336610396393
"Muribaculum gordoncarteri","OTU_631",0.59336610396393
"Hungatella sp. SB206","OTU_631",-0.59336610396393
"Mediterraneibacter glycyrrhizinilyticus","OTU_631",-0.59336610396393
"Bacteroides faecium","OTU_664",0.59336610396393
"Microbacterium proteolyticum","OTU_664",-0.59336610396393
"Staphylococcus aureus","OTU_673",-0.59336610396393
"Duncaniella sp. B8","OTU_699",-0.59336610396393
"Enterocloster bolteae","OTU_699",0.59336610396393
"Bacteroides caecimuris","OTU_699",-0.59336610396393
"Clostridium sp. 10cd*","OTU_699",0.59336610396393
"Mediterraneibacter gnavus","OTU_699",0.59336610396393
"Flavonifractor plautii","OTU_699",0.59336610396393
"Bacteroides faecium","OTU_699",-0.59336610396393
"Faecalibaculum rodentium","OTU_699",-0.59336610396393
"[Clostridium] innocuum","OTU_699",0.59336610396393
"Hungatella hathewayi","OTU_699",0.59336610396393
"Faecalibacterium prausnitzii","OTU_699",0.59336610396393
"Roseburia intestinalis","OTU_699",0.59336610396393
"Blautia pseudococcoides","OTU_699",0.59336610396393
"Marvinbryantia formatexigens","OTU_699",0.59336610396393
"Roseburia hominis","OTU_699",0.59336610396393
"Dysosmobacter welbionis","OTU_699",0.59336610396393
"Oscillibacter hominis","OTU_699",0.59336610396393
"Pseudoflavonifractor gallinarum","OTU_699",0.59336610396393
"Roseburia faecis","OTU_699",0.59336610396393
"Bacteroides caccae","OTU_699",-0.59336610396393
"Agathobacter rectalis","OTU_699",0.59336610396393
"Blautia wexlerae","OTU_699",0.59336610396393
"Sellimonas catena","OTU_699",0.59336610396393
"Intestinimonas butyriciproducens","OTU_699",0.59336610396393
"Oscillibacter sp. PEA192","OTU_699",0.59336610396393
"Bacteroides thetaiotaomicron","OTU_699",-0.59336610396393
"Bacteroides ovatus","OTU_699",-0.59336610396393
"Clostridium sp. M62/1","OTU_699",0.59336610396393
"Wansuia hejianensis","OTU_699",0.59336610396393
"Vescimonas fastidiosa","OTU_699",0.59336610396393
"Blautia parvula","OTU_699",0.59336610396393
"Klebsiella pneumoniae","OTU_725",-0.59336610396393
"Ligilactobacillus murinus","OTU_725",-0.59336610396393
"Mucispirillum schaedleri","OTU_735",-0.59336610396393
"Duncaniella dubosii","OTU_768",-0.59336610396393
"Paramuribaculum intestinale","OTU_768",-0.59336610396393
"[Clostridium] scindens","OTU_768",0.59336610396393
"Enterococcus faecalis","OTU_768",0.59336610396393
"Eisenbergiella porci","OTU_768",0.59336610396393
"Bacteroides xylanisolvens","OTU_768",-0.59336610396393
"Pusillibacter faecalis","OTU_768",0.59336610396393
"Parabacteroides goldsteinii","OTU_768",-0.59336610396393
"Lactonifactor longoviformis","OTU_768",0.59336610396393
"Sodaliphilus pleomorphus","OTU_768",-0.59336610396393
"Sporofaciens musculi","OTU_768",0.59336610396393
"Anaerostipes sp. PC18","OTU_768",0.59336610396393
"Anaerotruncus colihominis","OTU_768",0.59336610396393
"uncultured Alistipes sp.","OTU_790",0.59336610396393
"Clostridium sp. MD294","OTU_790",-0.59336610396393
"Alistipes onderdonkii","OTU_790",0.59336610396393
"Alistipes shahii","OTU_790",0.59336610396393
"Alistipes senegalensis","OTU_790",0.59336610396393
"Alistipes dispar","OTU_790",0.59336610396393
"Alistipes communis","OTU_790",0.59336610396393
"Alistipes megaguti","OTU_790",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_790",0.59336610396393
"Lactobacillus johnsonii","OTU_790",-0.59336610396393
"Parabacteroides distasonis","OTU_792",-0.59336610396393
"uncultured Alistipes sp.","OTU_794",0.59336610396393
"Clostridium sp. MD294","OTU_794",-0.59336610396393
"Alistipes onderdonkii","OTU_794",0.59336610396393
"Alistipes shahii","OTU_794",0.59336610396393
"Alistipes senegalensis","OTU_794",0.59336610396393
"Alistipes dispar","OTU_794",0.59336610396393
"Alistipes communis","OTU_794",0.59336610396393
"Alistipes megaguti","OTU_794",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_794",0.59336610396393
"Lactobacillus johnsonii","OTU_794",-0.59336610396393
"Clostridioides difficile","OTU_801",0.59336610396393
"Muribaculum gordoncarteri","OTU_834",0.59336610396393
"Hungatella sp. SB206","OTU_834",-0.59336610396393
"Mediterraneibacter glycyrrhizinilyticus","OTU_834",-0.59336610396393
"Muribaculum gordoncarteri","OTU_838",-0.59336610396393
"Acutalibacter muris","OTU_838",0.59336610396393
"Blautia producta","OTU_838",0.59336610396393
"Ihubacter sp. rT4E-8","OTU_838",0.59336610396393
"Simiaoa sunii","OTU_838",0.59336610396393
"Enterocloster lavalensis","OTU_838",0.59336610396393
"Lawsonibacter asaccharolyticus","OTU_838",0.59336610396393
"[Ruminococcus] torques","OTU_838",0.59336610396393
"Enterococcus faecium","OTU_838",0.59336610396393
"Flintibacter sp. KGMB00164","OTU_838",0.59336610396393
"Blautia obeum","OTU_838",0.59336610396393
"Kineothrix sp. MB12-C1","OTU_838",0.59336610396393
"Dorea formicigenerans","OTU_838",0.59336610396393
"Duncaniella sp. B8","OTU_840",-0.59336610396393
"Enterocloster bolteae","OTU_840",0.59336610396393
"Bacteroides caecimuris","OTU_840",-0.59336610396393
"Clostridium sp. 10cd*","OTU_840",0.59336610396393
"Mediterraneibacter gnavus","OTU_840",0.59336610396393
"Flavonifractor plautii","OTU_840",0.59336610396393
"Bacteroides faecium","OTU_840",-0.59336610396393
"Faecalibaculum rodentium","OTU_840",-0.59336610396393
"[Clostridium] innocuum","OTU_840",0.59336610396393
"Hungatella hathewayi","OTU_840",0.59336610396393
"Faecalibacterium prausnitzii","OTU_840",0.59336610396393
"Roseburia intestinalis","OTU_840",0.59336610396393
"Blautia pseudococcoides","OTU_840",0.59336610396393
"Marvinbryantia formatexigens","OTU_840",0.59336610396393
"Roseburia hominis","OTU_840",0.59336610396393
"Dysosmobacter welbionis","OTU_840",0.59336610396393
"Oscillibacter hominis","OTU_840",0.59336610396393
"Pseudoflavonifractor gallinarum","OTU_840",0.59336610396393
"Roseburia faecis","OTU_840",0.59336610396393
"Bacteroides caccae","OTU_840",-0.59336610396393
"Agathobacter rectalis","OTU_840",0.59336610396393
"Blautia wexlerae","OTU_840",0.59336610396393
"Sellimonas catena","OTU_840",0.59336610396393
"Intestinimonas butyriciproducens","OTU_840",0.59336610396393
"Oscillibacter sp. PEA192","OTU_840",0.59336610396393
"Bacteroides thetaiotaomicron","OTU_840",-0.59336610396393
"Bacteroides ovatus","OTU_840",-0.59336610396393
"Clostridium sp. M62/1","OTU_840",0.59336610396393
"Wansuia hejianensis","OTU_840",0.59336610396393
"Vescimonas fastidiosa","OTU_840",0.59336610396393
"Blautia parvula","OTU_840",0.59336610396393
"Klebsiella pneumoniae","OTU_847",-0.59336610396393
"Ligilactobacillus murinus","OTU_847",-0.59336610396393
"Bacteroides faecium","OTU_867",0.59336610396393
"Microbacterium proteolyticum","OTU_867",-0.59336610396393
"Staphylococcus aureus","OTU_890",-0.59336610396393
"uncultured Alistipes sp.","OTU_892",0.59336610396393
"Clostridium sp. MD294","OTU_892",-0.59336610396393
"Alistipes onderdonkii","OTU_892",0.59336610396393
"Alistipes shahii","OTU_892",0.59336610396393
"Alistipes senegalensis","OTU_892",0.59336610396393
"Alistipes dispar","OTU_892",0.59336610396393
"Alistipes communis","OTU_892",0.59336610396393
"Alistipes megaguti","OTU_892",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_892",0.59336610396393
"Lactobacillus johnsonii","OTU_892",-0.59336610396393
"uncultured Alistipes sp.","OTU_906",0.59336610396393
"Clostridium sp. MD294","OTU_906",-0.59336610396393
"Alistipes onderdonkii","OTU_906",0.59336610396393
"Alistipes shahii","OTU_906",0.59336610396393
"Alistipes senegalensis","OTU_906",0.59336610396393
"Alistipes dispar","OTU_906",0.59336610396393
"Alistipes communis","OTU_906",0.59336610396393
"Alistipes megaguti","OTU_906",0.59336610396393
"Alistipes sp. i18-0019-D1","OTU_906",0.59336610396393
"Lactobacillus johnsonii","OTU_906",-0.59336610396393
"Klebsiella pneumoniae","OTU_918",-0.59336610396393
"Ligilactobacillus murinus","OTU_918",-0.59336610396393
"Klebsiella pneumoniae","OTU_925",-0.59336610396393
"Ligilactobacillus murinus","OTU_925",-0.59336610396393
"uncultured Alistipes sp.","OTU_938",0.59336610396393
"Clostridium sp. MD294","OTU_938",-0.59336610396393
"Alistipes onderdonkii","OTU_938",0.59336610396393
"Alistipes shahii","OTU_938",0.59336610396393
"Alistipes senegalensis","OTU_938",0.59336610396393
"Alistipes dispar","OTU_938",0.59336610396393
"Alistipes communis","OTU_938",0.59336610396393
"Alistipes megaguti","OTU_938",0.59336610396393
